0.007268	0.03241	0.05439	0.06582	0.07592	0.05205	0.03933	0.04976	0.06195	0.06221	0.1094	0.06343	0.05377	0.03946	0.03764	0.01959	0.04095	0.04843	0.05226	0.05736	0.0581	0.05842	0.06215	0.06286	0.06256	0.06319	0.06268	0.06209	0.06439	0.06649	0.06521	0.06541	0.06577	0.06525	0.06443	0.06307	0.05774	0.06383	0.06551	0.0962	0.09409	0.1058	0.0538	0.04459	0.05491	0.05652	0.05723	0.0594	0.0615	0.0618	0.06891	0.0721	0.07402	0.07476	0.08957	0.08617	0	0	0	0	-0.01254	-0.001345	0	0.002161	0.001979	0.002299	0.001351	0	0	0.001723	0.001449	0.001497	0.001465	0.001458	0.001694	0.001107	0	0	0.002131	0.002828	0.00168	0.00177	0	0	0	0	0.001346	0	0	-0.01337	-0.007584	-0.01295	0.00237	0.003953	0	0	0	-0.001033	0	0	0.00143	0.001456	0	-0.001082	-0.003077	0
0.006982	0.03114	0.04503	0.05141	0.0576	0.0512	0.03565	0.04221	0.04973	0.05512	0.06312	0.06778	0.05605	0.04046	0.03703	0.01927	0.0374	0.04492	0.04887	0.05457	0.05537	0.05548	0.0558	0.05632	0.05566	0.05303	0.05145	0.05025	0.05772	0.05972	0.05882	0.059	0.05939	0.05894	0.05823	0.05755	0.05542	0.05779	0.0585	0.06083	0.06246	0.0625	0.05221	0.04461	0.05568	0.05589	0.05607	0.0585	0.05856	0.05574	0.05485	0.05692	0.05737	0.057	0.06228	0.06208	0	0	0	0	-0.002401	-0.004797	-0.001922	0	0.001946	0.002261	0.001026	0	-0.001559	0	0	0	0	0	0	0	0	0	0.001141	0.001916	0.001144	0.001225	0	0	0	0	0	0	0	-0.002392	0	-0.002432	0	0.001919	-0.002346	-0.002186	-0.002005	-0.004385	-0.002489	0	0.00135	0.001385	0	0	0	0
0.007333	0.0327	0.04207	0.04544	0.0494	0.04272	0.0359	0.04029	0.04515	0.04768	0.05316	0.05572	0.07406	0.04408	0.03089	0.01608	0.03786	0.0458	0.05003	0.05663	0.0575	0.05748	0.05558	0.05609	0.05504	0.05007	0.04767	0.04599	0.05754	0.0597	0.05923	0.0594	0.06054	0.06014	0.05947	0.059	0.05783	0.05909	0.05951	0.05364	0.05632	0.05328	0.05489	0.04786	0.06728	0.06192	0.06024	0.05692	0.05504	0.04907	0.04939	0.05085	0.05032	0.04915	0.05739	0.0581	0	0	0	0	-0.001661	-0.003275	-0.008973	0	0.001624	0.001887	0	-0.001537	-0.003324	-0.002501	-0.003015	-0.00287	-0.001108	-0.001121	-0.001125	0	0	0	0	0	0	0	0	-0.001269	-0.001694	-0.002145	-0.003373	-0.002057	-0.001514	-0.001486	-0.001105	-0.00161	-0.002192	0	-0.009852	-0.00764	-0.005832	-0.004028	-0.001991	0	0.001307	0.001364	0	0	-0.001903	-0.002171
0.007731	0.03448	0.03679	0.03625	0.03769	0.03138	0.03543	0.03656	0.03709	0.03551	0.03957	0.04061	0.04431	0.04877	0.02269	0.01181	0.03612	0.03973	0.04126	0.04366	0.04389	0.04392	0.04325	0.04348	0.04299	0.04006	0.03853	0.03742	0.04453	0.04604	0.04541	0.04555	0.04605	0.04572	0.04518	0.04482	0.04394	0.04488	0.04519	0.04016	0.04231	0.03972	0.04479	0.04603	0.04353	0.04333	0.04337	0.04183	0.0406	0.03642	0.03956	0.04042	0.03929	0.03774	0.04323	0.04384	0	0	0	0	0	-0.001779	-0.00279	-0.004267	0.001193	0.001386	0	0	-0.001599	-0.001726	-0.001999	-0.001898	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001266	-0.002219	-0.001195	0	0	0	0	-0.002922	-0.004359	-0.003092	-0.002758	-0.002483	-0.00201	0	0	0	0	0	0	-0.001099	-0.001333
0.003955	0.01764	0.028	0.03319	0.03791	0.05323	0.02095	0.02585	0.03157	0.04549	0.03754	0.03707	0.03116	0.02248	0.09533	0.02004	0.02194	0.0268	0.02937	0.03243	0.03294	0.03306	0.034	0.03457	0.03409	0.03311	0.03236	0.03176	0.0355	0.03677	0.03599	0.03611	0.03556	0.03524	0.03474	0.0343	0.03288	0.03445	0.03491	0.03642	0.03764	0.03724	0.03062	0.02529	0.03186	0.03273	0.03312	0.03561	0.03955	0.04404	0.03504	0.03655	0.03725	0.03738	0.03761	0.03756	0	0	0	0	0	0.001499	0.002143	0.002278	-0.009135	0.002351	0.00101	0.001216	0.001167	0.00291	0.00284	0.002849	0.002472	0.002966	0.002398	0.001396	0	0	0.003506	0.004274	0.004103	0.004156	0.003871	0.003693	0.00343	0.003254	0.002843	0.003253	0.003432	0.001334	0.002482	0.001043	0.003195	0.003602	0.002282	0.002404	0.002415	0.001286	0	0	0.001045	0.001022	0	0	0.002797	0.003147
0.002055	0.009166	0.01456	0.01725	0.01971	0.02767	0.01089	0.01343	0.01641	0.02364	0.01951	0.01927	0.01619	0.01169	0.02001	0.07537	0.0114	0.01393	0.01527	0.01686	0.01712	0.01718	0.01767	0.01797	0.01772	0.01721	0.01682	0.01651	0.01845	0.01911	0.01871	0.01877	0.01848	0.01831	0.01806	0.01783	0.01709	0.01791	0.01815	0.01893	0.01956	0.01936	0.01591	0.01314	0.01656	0.01701	0.01721	0.01851	0.02056	0.02289	0.01821	0.019	0.01936	0.01943	0.01955	0.01952	0	0	0	0	0	0	0.001114	0.001184	0.001052	-0.01137	0	0	0	0.001513	0.001476	0.001481	0.001285	0.001541	0.001246	0	0	0	0.001822	0.002222	0.002133	0.00216	0.002012	0.001919	0.001783	0.001691	0.001478	0.001691	0.001784	0	0.00129	0	0.001661	0.001872	0.001186	0.001249	0.001255	0	0	0	0	0	0	0	0.001454	0.001636
0.01207	0.05382	0.06875	0.05188	0.04539	0.03151	0.08317	0.07384	0.05841	0.03857	0.0424	0.03891	0.03956	0.0369	0.02278	0.01186	0.2988	0.2159	0.1569	0.06976	0.05462	0.05488	0.05759	0.05709	0.05802	0.05832	0.05776	0.05717	0.05812	0.05904	0.05613	0.05631	0.05355	0.05287	0.052	0.0515	0.05035	0.05153	0.05193	0.04392	0.04723	0.04279	0.04739	0.04031	0.04229	0.04547	0.04682	0.04447	0.04346	0.03913	0.05743	0.05712	0.05198	0.04661	0.04902	0.0502	-0.004811	-0.001541	0	0	0.001114	0.001627	0.002591	0.002775	0.001198	0.001392	0	0.02133	0.03487	0	0.00329	0.003302	0.002668	0.003021	0.002703	0.001003	0	0	0.004095	0.005889	0.006543	0.006627	0.005821	0.005613	0.005273	0.004926	0.004035	0.00497	0.005387	0.002736	0.003475	0.001569	0.004368	0.004623	0.003796	0.00425	0.004094	0.003722	0.003441	0.001581	0	0.001241	0.001223	0	0.003047	0.003077
0.01046	0.04666	0.06167	0.05204	0.04847	0.03588	0.06833	0.06421	0.05741	0.04426	0.04717	0.0442	0.04558	0.03892	0.02594	0.01351	0.2112	0.658	0.4765	0.1308	0.08459	0.08429	0.0775	0.07516	0.07601	0.06607	0.06169	0.05874	0.07637	0.07779	0.07572	0.07593	0.07558	0.07496	0.07407	0.07375	0.07364	0.0736	0.07374	0.05261	0.05757	0.04862	0.06652	0.05039	0.05383	0.06221	0.06526	0.05975	0.0559	0.04636	0.05945	0.05938	0.05462	0.04955	0.06091	0.06324	0	0	0	0	0	0	0	0.001376	0.001364	0.001585	0.02726	-0.214	-0.07285	-0.04937	-0.01663	-0.0162	-0.009647	-0.01032	-0.009374	-0.00332	-0.001336	0	-0.00921	-0.007306	-0.006445	-0.006351	-0.005484	-0.005661	-0.006019	-0.006736	-0.00896	-0.00648	-0.005504	0	-0.001654	0	-0.00504	0.002218	0	-0.002174	-0.00421	-0.001357	0	0.001413	0	0.00122	0.001147	0	-0.00477	-0.006401
0.009416	0.04199	0.05705	0.05214	0.05047	0.03873	0.0584	0.05784	0.05675	0.04797	0.05027	0.04764	0.04949	0.04023	0.02801	0.01458	0.1532	0.4806	0.685	0.1704	0.104	0.1034	0.09042	0.08684	0.08767	0.0711	0.06423	0.05977	0.08816	0.08989	0.0884	0.08862	0.08988	0.08931	0.08841	0.08819	0.08877	0.08793	0.08791	0.05826	0.06428	0.05241	0.07896	0.05696	0.06134	0.07311	0.07725	0.06969	0.06401	0.05109	0.06077	0.06085	0.05634	0.05148	0.06859	0.07167	0.001912	0	0	0	0	-0.001244	-0.001538	0	0.001472	0.001711	0.03793	-0.07017	-0.1456	-0.08259	-0.02991	-0.0292	-0.01788	-0.01925	-0.01744	-0.00623	-0.002495	0	-0.01812	-0.01615	-0.01515	-0.01505	-0.01307	-0.01323	-0.01359	-0.01455	-0.01765	-0.01416	-0.01281	-0.001716	-0.005101	-0.001034	-0.01135	0	-0.002027	-0.006514	-0.009794	-0.0048	-0.001899	0.001268	0	0.001184	0.001085	0	-0.009988	-0.01272
0.007929	0.03536	0.05051	0.05229	0.05337	0.04288	0.04256	0.04819	0.05599	0.05338	0.05541	0.05344	0.05629	0.04276	0.031	0.01614	0.06475	0.1273	0.1664	0.2451	0.1397	0.1384	0.1146	0.1114	0.1101	0.08058	0.06889	0.06143	0.1135	0.1163	0.1147	0.115	0.1162	0.1155	0.1142	0.1141	0.1157	0.1137	0.1133	0.06789	0.07722	0.05872	0.1006	0.06716	0.07366	0.09133	0.09781	0.08598	0.07709	0.0578	0.06293	0.06323	0.05889	0.05416	0.08446	0.08956	0	0	0	0.001489	0	0	0	0.00129	0.00163	0.001894	0	-0.05166	-0.08566	-0.09585	-0.03182	-0.03096	-0.01737	-0.01827	-0.01769	-0.004839	0	0.001735	-0.01673	-0.01414	-0.01311	-0.01297	-0.01074	-0.011	-0.01155	-0.01283	-0.01683	-0.01235	-0.01056	0	-0.003774	0	-0.009345	0.004396	0.00115	-0.003334	-0.007414	-0.001575	0.001114	0.003396	0.002476	0.002584	0.00181	0	-0.01005	-0.01345
0.007674	0.03422	0.04939	0.05232	0.05386	0.04357	0.04013	0.04663	0.05583	0.05428	0.05615	0.05426	0.05723	0.04307	0.0315	0.0164	0.05059	0.08331	0.1032	0.1396	0.1443	0.1429	0.1177	0.1141	0.1128	0.08177	0.0695	0.06168	0.1162	0.1191	0.1177	0.118	0.1196	0.1189	0.1176	0.1176	0.1193	0.1171	0.1167	0.06924	0.0788	0.05963	0.1036	0.06874	0.07546	0.09393	0.1007	0.08836	0.07904	0.05895	0.06324	0.06358	0.0593	0.05463	0.08626	0.09152	0	0	0	0.00143	0	0	0	0.001027	0.001656	0.001924	0.001384	-0.01813	-0.03144	-0.03203	-0.0353	-0.03437	-0.01955	-0.02064	-0.01981	-0.005628	-0.001061	0.001689	-0.01911	-0.01651	-0.01544	-0.0153	-0.01278	-0.01303	-0.01358	-0.01492	-0.01914	-0.0144	-0.01253	0	-0.004703	0	-0.01104	0.003899	0	-0.004527	-0.008923	-0.002531	0	0.003326	0.002442	0.002553	0.001783	0	-0.01143	-0.01511
0.007699	0.03434	0.05026	0.05317	0.05432	0.04361	0.04045	0.04732	0.05726	0.05437	0.05633	0.05424	0.05707	0.04299	0.03154	0.01642	0.05071	0.08296	0.1026	0.1382	0.1428	0.1562	0.1267	0.1205	0.1212	0.08634	0.07264	0.06394	0.1221	0.1237	0.1203	0.1206	0.1194	0.1184	0.117	0.1169	0.1183	0.1164	0.1161	0.06924	0.07872	0.05976	0.1027	0.06829	0.07503	0.09325	0.0999	0.0878	0.07868	0.05894	0.06518	0.06533	0.06048	0.05527	0.08609	0.09129	0	0	0	0.001435	0	0	0	0.001119	0.001658	0.001926	0.001436	-0.01756	-0.03053	-0.03097	-0.03415	-0.04273	-0.02457	-0.02585	-0.02471	-0.007478	-0.001876	0.001519	-0.02373	-0.01961	-0.01615	-0.01601	-0.01281	-0.01286	-0.01324	-0.01447	-0.01841	-0.01396	-0.01221	0	-0.004515	0	-0.0105	0.004071	0	-0.004157	-0.008454	-0.002248	0	0.003319	0.002355	0.002512	0.001839	0	-0.01114	-0.01474
0.008137	0.03629	0.06505	0.06771	0.06217	0.04433	0.04586	0.05912	0.0817	0.05601	0.05926	0.05374	0.05421	0.04149	0.03206	0.01669	0.05281	0.07611	0.08988	0.1136	0.1167	0.1259	0.28	0.2286	0.2623	0.1638	0.126	0.1024	0.2212	0.2009	0.1639	0.1643	0.1142	0.1096	0.1059	0.1039	0.09973	0.1036	0.1052	0.06885	0.07664	0.06181	0.08757	0.06042	0.06739	0.08101	0.08611	0.07775	0.07224	0.05882	0.09816	0.09507	0.0805	0.06618	0.08229	0.08621	0	0	-0.001673	0.001277	0	0	0.001106	0.00224	0.001685	0.001958	0.001887	-0.00927	-0.01707	-0.01601	-0.01799	-0.02304	-0.1109	-0.1159	-0.1089	-0.03943	-0.01603	-0.00155	-0.104	-0.07423	-0.03053	-0.03035	-0.01567	-0.01233	-0.01004	-0.00934	-0.008721	-0.00897	-0.009172	0	-0.002502	0	-0.003526	0.005774	0.002985	0	-0.002502	0	0.002442	0.002735	0	0.001681	0.002712	0.002569	-0.007603	-0.01005
0.008041	0.03586	0.06252	0.06538	0.06122	0.04448	0.04488	0.05709	0.07789	0.05604	0.06061	0.05506	0.05609	0.04245	0.03217	0.01674	0.05211	0.07928	0.09534	0.1192	0.1228	0.131	0.2657	0.7484	0.2501	0.1554	0.119	0.09627	0.7121	0.6019	0.3922	0.3936	0.1839	0.1606	0.143	0.1325	0.1081	0.1319	0.1415	0.07706	0.09086	0.06493	0.09394	0.06245	0.07032	0.0857	0.09184	0.08156	0.07493	0.05895	0.09317	0.0907	0.07749	0.06448	0.1019	0.1086	0	0	0	0.002671	0.001913	0.002737	0.004607	0.0045	0.001691	0.001965	0.00385	-0.002678	-0.007556	-0.001193	-0.002496	-0.006113	-0.06998	-0.07131	-0.07049	-0.02215	-0.006327	0.003458	-0.04651	0.008948	0.07697	0.0776	0	0.002896	0.005465	0.006016	0.004214	0.006321	0.006494	0.008105	0.005065	0.003786	0.007412	0.01228	0.009744	0.009804	0.007844	0.009307	0.008777	0.005334	0.004595	0.004902	0.004273	0.002706	0	-0.002559
0.00821	0.03661	0.06744	0.07	0.06335	0.0444	0.04673	0.06102	0.08584	0.0562	0.05949	0.05342	0.05347	0.0411	0.03211	0.01671	0.05312	0.07413	0.08645	0.1083	0.1111	0.1196	0.2605	0.2114	0.2922	0.1793	0.136	0.109	0.2047	0.1864	0.1539	0.1543	0.1087	0.1046	0.1012	0.09943	0.09559	0.09918	0.1007	0.06803	0.07502	0.06177	0.08428	0.05899	0.06581	0.07846	0.08314	0.07567	0.07086	0.05878	0.1038	0.1002	0.0838	0.06778	0.07991	0.08334	0	0	-0.001088	0	0	0	0	0.001914	0.001688	0.001961	0.001456	-0.009697	-0.01746	-0.01751	-0.01947	-0.02452	-0.1122	-0.1163	-0.1112	-0.03894	-0.01478	0	-0.1049	-0.07629	-0.03387	-0.03371	-0.01722	-0.01391	-0.01163	-0.01092	-0.0102	-0.01055	-0.0108	0	-0.003323	0	-0.004934	0.004626	0.001861	-0.001121	-0.003916	0	0.001336	0.002115	0.002247	0.003084	0.003725	0.003122	-0.008248	-0.01066
0.008718	0.03888	0.0844	0.08664	0.07225	0.04517	0.05297	0.07456	0.1136	0.05802	0.06251	0.0527	0.05009	0.03932	0.03266	0.017	0.05577	0.06671	0.07245	0.08153	0.0827	0.08733	0.1637	0.1406	0.1797	0.2644	0.1955	0.1527	0.1378	0.1287	0.1089	0.1092	0.08414	0.08151	0.07918	0.07772	0.07412	0.07775	0.07908	0.06536	0.06986	0.06327	0.06673	0.04999	0.05698	0.06433	0.06718	0.06407	0.0634	0.05863	0.1412	0.1338	0.1066	0.08034	0.07222	0.07381	0	0	-0.004634	0	0	0.001507	0.002483	0.003018	0.001717	0.001995	0.001685	-0.001711	-0.004336	-0.003523	-0.00428	-0.006403	-0.04395	-0.04644	-0.04206	-0.08369	-0.03605	-0.006475	-0.04052	-0.02638	-0.007106	-0.006968	-0.002432	-0.001161	0	0	0	0	0	0.001629	0.001515	0.001141	0.002051	0.006043	0.00394	0.003165	0.001973	0.00265	0.002846	0.001263	-0.002141	0	0.003515	0.004903	0	0
0.0089	0.03969	0.09046	0.09262	0.07547	0.04546	0.0552	0.0794	0.1234	0.05868	0.06361	0.05245	0.04887	0.03869	0.03287	0.01711	0.05672	0.06403	0.06741	0.07189	0.07247	0.07572	0.1289	0.1152	0.1393	0.1964	0.2158	0.1681	0.1138	0.1079	0.09275	0.09304	0.07532	0.07321	0.07125	0.06991	0.06639	0.07004	0.0713	0.06441	0.06802	0.06382	0.06041	0.04675	0.05381	0.05925	0.06144	0.05991	0.06072	0.05858	0.1542	0.1456	0.1146	0.08493	0.06946	0.07038	0.001101	0	-0.006618	0	0.00127	0.001993	0.003152	0.003414	0.001728	0.002008	0.001767	0.001156	0	0.001497	0.001173	0	-0.01944	-0.02135	-0.01723	-0.03933	-0.04646	-0.01061	-0.01739	-0.008455	0.002499	0.002628	0.002876	0.003413	0.00362	0.003576	0.003214	0.003642	0.003802	0.002284	0.003251	0.001553	0.004556	0.006548	0.004683	0.004701	0.004084	0.003725	0.003385	0	-0.00512	-0.002353	0.002756	0.005344	0.002645	0.002679
